Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cancer_Cell_Line_Encyclopedia	SKMEL28 SKIN	5/219	6.937340e-02	2.249216e-01	0	0	2.346753e+00	6.261728e+00	SCUBE2;ST8SIA1;FABP7;SOX10;ROPN1
Cancer_Cell_Line_Encyclopedia	TE4 OESOPHAGUS	4/155	7.036730e-02	2.272563e-01	0	0	2.655629e+00	7.048110e+00	SMOC1;ERBB2;TFF1;RERG
Cancer_Cell_Line_Encyclopedia	EVSAT BREAST	5/221	7.151511e-02	2.281356e-01	0	0	2.324786e+00	6.132429e+00	ANKRD30A;CYP4B1;DEGS2;ABCC11;SPDEF
Cancer_Cell_Line_Encyclopedia	HEP3B217 LIVER	5/221	7.151511e-02	2.281356e-01	0	0	2.324786e+00	6.132429e+00	F7;PLIN4;DACT2;PROM1;SERPINA5
Cancer_Cell_Line_Encyclopedia	CHP126 AUTONOMIC GANGLIA	8/435	7.154956e-02	2.281356e-01	0	0	1.890418e+00	4.985721e+00	NKAIN1;TMEM132C;PTCHD1;WDR86;SOX11;RNF150;RCOR2;SLC6A2
Cancer_Cell_Line_Encyclopedia	RDES BONE	6/290	7.173902e-02	2.281356e-01	0	0	2.125309e+00	5.599594e+00	NKAIN1;ALDH1L1;PGLYRP2;SPHKAP;SOX11;HS3ST4
Cancer_Cell_Line_Encyclopedia	HCC56 LARGE INTESTINE	5/222	7.259952e-02	2.299908e-01	0	0	2.313955e+00	6.069034e+00	LFNG;CEACAM5;PHGR1;PROM1;SLC26A3
Cancer_Cell_Line_Encyclopedia	K029AX SKIN	4/157	7.300841e-02	2.304068e-01	0	0	2.620648e+00	6.858710e+00	ST8SIA1;SOX10;ROPN1;MAPK4
Cancer_Cell_Line_Encyclopedia	MIAPACA2 PANCREAS	3/97	7.349061e-02	2.310500e-01	0	0	3.192461e+00	8.334232e+00	CLDN11;TPRG1;OSR1
Cancer_Cell_Line_Encyclopedia	TE5 OESOPHAGUS	4/158	7.434771e-02	2.326323e-01	0	0	2.603499e+00	6.766499e+00	GABRP;RAB26;CYP4B1;VGLL1
Cancer_Cell_Line_Encyclopedia	KPNRTBM1 AUTONOMIC GANGLIA	8/439	7.455444e-02	2.326323e-01	0	0	1.872486e+00	4.861397e+00	MAOA;CACNA2D2;WDR86;SOX11;RNF150;PAK3;SYT9;SLC6A2
Cancer_Cell_Line_Encyclopedia	CAPAN1 PANCREAS	3/99	7.708358e-02	2.387290e-01	0	0	3.125635e+00	8.010579e+00	RARRES1;AGR3;CXCL5
Cancer_Cell_Line_Encyclopedia	T84 LARGE INTESTINE	3/99	7.708358e-02	2.387290e-01	0	0	3.125635e+00	8.010579e+00	SAMD5;CEACAM5;PHGR1
Cancer_Cell_Line_Encyclopedia	ONS76 CENTRAL NERVOUS SYSTEM	3/100	7.890864e-02	2.434728e-01	0	0	3.093254e+00	7.855210e+00	PLIN4;TP63;CX3CL1
Cancer_Cell_Line_Encyclopedia	MALME3M SKIN	5/228	7.929454e-02	2.437573e-01	0	0	2.251006e+00	5.705368e+00	SCUBE2;ST8SIA1;SOX10;ROPN1;KCNH1
Cancer_Cell_Line_Encyclopedia	JHH7 LIVER	6/300	8.137726e-02	2.492366e-01	0	0	2.051967e+00	5.147687e+00	F7;SRMS;ANGPTL7;GP2;MATN3;SERPINA5
Cancer_Cell_Line_Encyclopedia	SET2 HAEMATOPOIETIC AND LYMPHOID TISSUE	6/301	8.237917e-02	2.503415e-01	0	0	2.044907e+00	5.104951e+00	IRX1;TPO;TPSG1;C2ORF88;SOSTDC1;RYR3
Cancer_Cell_Line_Encyclopedia	TGBC11TKB STOMACH	3/102	8.261501e-02	2.503415e-01	0	0	3.030457e+00	7.556638e+00	ALDH1L1;OSR1;SOSTDC1
Cancer_Cell_Line_Encyclopedia	HS600T SKIN	4/164	8.264287e-02	2.503415e-01	0	0	2.505102e+00	6.245788e+00	CLDN11;OSR1;ATOH8;PAMR1
Cancer_Cell_Line_Encyclopedia	PK45H PANCREAS	2/48	8.322843e-02	2.511985e-01	0	0	4.337725e+00	1.078431e+01	EPHB6;GDF5
Cancer_Cell_Line_Encyclopedia	TO175T HAEMATOPOIETIC AND LYMPHOID TISSUE	4/165	8.406810e-02	2.528135e-01	0	0	2.489416e+00	6.164112e+00	CLDN11;OSR1;ATOH8;PAMR1
Cancer_Cell_Line_Encyclopedia	HS746T STOMACH	3/103	8.449595e-02	2.531828e-01	0	0	3.000000e+00	7.413155e+00	ACOX2;GRPR;SLC26A3
Cancer_Cell_Line_Encyclopedia	SKM1 HAEMATOPOIETIC AND LYMPHOID TISSUE	4/166	8.550538e-02	2.551885e-01	0	0	2.473923e+00	6.083812e+00	WNT6;ZBTB16;BPI;HS3ST4
Cancer_Cell_Line_Encyclopedia	SNU1105 CENTRAL NERVOUS SYSTEM	2/49	8.621894e-02	2.551885e-01	0	0	4.245218e+00	1.040446e+01	CNN1;NXPH3
Cancer_Cell_Line_Encyclopedia	KS1 CENTRAL NERVOUS SYSTEM	3/104	8.639515e-02	2.551885e-01	0	0	2.970146e+00	7.273365e+00	GDF5;ACTG2;KCNH1
Cancer_Cell_Line_Encyclopedia	HT144 SKIN	3/104	8.639515e-02	2.551885e-01	0	0	2.970146e+00	7.273365e+00	ST8SIA1;SOX10;ROPN1
Cancer_Cell_Line_Encyclopedia	DETROIT562 UPPER AERODIGESTIVE TRACT	2/50	8.924145e-02	2.626610e-01	0	0	4.156566e+00	1.004397e+01	CLDN11;GABRP
Cancer_Cell_Line_Encyclopedia	NCIH2122 LUNG	3/106	9.024754e-02	2.646836e-01	0	0	2.912178e+00	7.004367e+00	SMOC1;TFF1;SLC7A2
Cancer_Cell_Line_Encyclopedia	SNU182 LIVER	4/170	9.137378e-02	2.669160e-01	0	0	2.413819e+00	5.775777e+00	CNN1;WNT6;PTCHD1;MATN3
Cancer_Cell_Line_Encyclopedia	NCIH1930 LUNG	6/310	9.170510e-02	2.669160e-01	0	0	1.983451e+00	4.738816e+00	NOVA1;KIT;EFCAB6;PAK3;SYT9;RYR3
Cancer_Cell_Line_Encyclopedia	CCFSTTG1 CENTRAL NERVOUS SYSTEM	3/107	9.220036e-02	2.669160e-01	0	0	2.884030e+00	6.874925e+00	ST8SIA1;GDF5;ACTG2
Cancer_Cell_Line_Encyclopedia	PC14 LUNG	2/51	9.229504e-02	2.669160e-01	0	0	4.071532e+00	9.701502e+00	A2ML1;VGLL1
Cancer_Cell_Line_Encyclopedia	KP3 PANCREAS	3/108	9.417067e-02	2.704597e-01	0	0	2.856418e+00	6.748705e+00	RARRES1;CNGA1;LEMD1
Cancer_Cell_Line_Encyclopedia	CCK81 LARGE INTESTINE	4/172	9.437864e-02	2.704597e-01	0	0	2.384840e+00	5.629272e+00	SAMD5;NXPH3;PHGR1;SLC26A3
Cancer_Cell_Line_Encyclopedia	C3A LIVER	7/387	9.449798e-02	2.704597e-01	0	0	1.853559e+00	4.372873e+00	F7;BPIFB2;CLDN19;ABCC11;CX3CL1;MATN3;SERPINA5
Cancer_Cell_Line_Encyclopedia	KURAMOCHI OVARY	5/241	9.489251e-02	2.705470e-01	0	0	2.125598e+00	5.005805e+00	WNT6;BBOX1;MSLN;LEMD1;SERPINA5
Cancer_Cell_Line_Encyclopedia	EPLC272H LUNG	4/173	9.589851e-02	2.705470e-01	0	0	2.370607e+00	5.557806e+00	IRX1;KRT5;PI3;DEFB132
Cancer_Cell_Line_Encyclopedia	OVSAHO OVARY	4/173	9.589851e-02	2.705470e-01	0	0	2.370607e+00	5.557806e+00	TMEM132C;BBOX1;MSLN;LEMD1
Cancer_Cell_Line_Encyclopedia	SNU475 LIVER	3/109	9.615827e-02	2.705470e-01	0	0	2.829327e+00	6.625603e+00	CNN1;KCNMB1;ACTG2
Cancer_Cell_Line_Encyclopedia	A253 SALIVARY GLAND	3/109	9.615827e-02	2.705470e-01	0	0	2.829327e+00	6.625603e+00	FAT2;KRT5;TP63
Cancer_Cell_Line_Encyclopedia	RT112 URINARY TRACT	3/111	1.001846e-01	2.809230e-01	0	0	2.776650e+00	6.388352e+00	EPHB6;KRT5;CLCA4
Cancer_Cell_Line_Encyclopedia	HS604T HAEMATOPOIETIC AND LYMPHOID TISSUE	4/176	1.005270e-01	2.809341e-01	0	0	2.328904e+00	5.350258e+00	CNN1;PPP1R14A;OXTR;ACTG2
Cancer_Cell_Line_Encyclopedia	NCIH747 LARGE INTESTINE	2/54	1.016332e-01	2.830723e-01	0	0	3.836053e+00	8.770695e+00	SOSTDC1;VGLL1
Cancer_Cell_Line_Encyclopedia	MOLM6 HAEMATOPOIETIC AND LYMPHOID TISSUE	5/247	1.025835e-01	2.847635e-01	0	0	2.072261e+00	4.718701e+00	TTYH1;ANKRD30A;ZBTB16;WDR86;BPI
Cancer_Cell_Line_Encyclopedia	CJM SKIN	3/113	1.042777e-01	2.885016e-01	0	0	2.725888e+00	6.162410e+00	TSLP;FSIP1;TP63
Cancer_Cell_Line_Encyclopedia	NCIH1436 LUNG	6/322	1.049922e-01	2.895135e-01	0	0	1.906956e+00	4.298028e+00	SPHKAP;TPRG1;KIT;SOX11;PAK3;SYT17
Cancer_Cell_Line_Encyclopedia	SCABER URINARY TRACT	3/114	1.063488e-01	2.922831e-01	0	0	2.701194e+00	6.053459e+00	IL34;KRT5;IGFALS
Cancer_Cell_Line_Encyclopedia	SKMEL3 SKIN	4/181	1.084666e-01	2.971196e-01	0	0	2.262539e+00	5.025808e+00	FABP7;ATOH8;SOX10;ROPN1
Cancer_Cell_Line_Encyclopedia	KLM1 PANCREAS	3/116	1.105391e-01	3.005637e-01	0	0	2.653115e+00	5.843184e+00	GABRP;KRT5;TP63
Cancer_Cell_Line_Encyclopedia	EFE184 ENDOMETRIUM	3/116	1.105391e-01	3.005637e-01	0	0	2.653115e+00	5.843184e+00	IL34;AQP7;CXCL5
Cancer_Cell_Line_Encyclopedia	NCIH446 LUNG	6/327	1.108102e-01	3.005637e-01	0	0	1.876770e+00	4.128775e+00	NKAIN1;PTCHD1;NOVA1;FABP7;ATOH8;RNF150
Cancer_Cell_Line_Encyclopedia	MHHES1 BONE	5/255	1.133056e-01	3.063310e-01	0	0	2.005128e+00	4.366501e+00	PGLYRP2;SPHKAP;ZBTB16;PADI2;HS3ST4
Cancer_Cell_Line_Encyclopedia	YD8 UPPER AERODIGESTIVE TRACT	2/58	1.144652e-01	3.069550e-01	0	0	3.561328e+00	7.719123e+00	CNN1;PAMR1
Cancer_Cell_Line_Encyclopedia	HS606T BREAST	3/118	1.147922e-01	3.069550e-01	0	0	2.606709e+00	5.642566e+00	CLDN11;CNN1;PAMR1
Cancer_Cell_Line_Encyclopedia	HEPG2 LIVER	7/407	1.148928e-01	3.069550e-01	0	0	1.759067e+00	3.806192e+00	F7;BPIFB2;ALDH1L1;ACOX2;CX3CL1;MATN3;SERPINA5
Cancer_Cell_Line_Encyclopedia	TC71 BONE	4/185	1.150157e-01	3.069550e-01	0	0	2.212087e+00	4.784052e+00	PGLYRP2;PADI2;HS3ST4;MAPK4
Cancer_Cell_Line_Encyclopedia	LNCAPCLONEFGC PROSTATE	5/257	1.160677e-01	3.087697e-01	0	0	1.989011e+00	4.283498e+00	MAOA;RAB26;ZBTB16;DEFB132;SPDEF
Cancer_Cell_Line_Encyclopedia	NCIH3255 LUNG	3/119	1.169418e-01	3.092423e-01	0	0	2.584106e+00	5.545697e+00	ACE2;ST8SIA1;EGFR
Cancer_Cell_Line_Encyclopedia	NCIH508 LARGE INTESTINE	5/258	1.174607e-01	3.092423e-01	0	0	1.981048e+00	4.242714e+00	SAMD5;CEACAM5;PHGR1;INPP5J;SLC26A3
Cancer_Cell_Line_Encyclopedia	KYSE150 OESOPHAGUS	2/59	1.177356e-01	3.092423e-01	0	0	3.498671e+00	7.484755e+00	FAT2;KRT5
Cancer_Cell_Line_Encyclopedia	786O KIDNEY	2/59	1.177356e-01	3.092423e-01	0	0	3.498671e+00	7.484755e+00	LFNG;GFRA1
Cancer_Cell_Line_Encyclopedia	HS936T SKIN	5/259	1.188617e-01	3.112153e-01	0	0	1.973148e+00	4.202398e+00	SCUBE2;ST8SIA1;SOX10;ROPN1;IL12RB2
Cancer_Cell_Line_Encyclopedia	HS766T PANCREAS	3/121	1.212860e-01	3.165640e-01	0	0	2.540050e+00	5.358500e+00	FAT2;KRT5;PAK3
Cancer_Cell_Line_Encyclopedia	U118MG CENTRAL NERVOUS SYSTEM	3/122	1.234802e-01	3.202767e-01	0	0	2.518577e+00	5.268044e+00	TSLP;OSR1;GDF5
Cancer_Cell_Line_Encyclopedia	SNU489 CENTRAL NERVOUS SYSTEM	3/122	1.234802e-01	3.202767e-01	0	0	2.518577e+00	5.268044e+00	LFNG;TMEM63C;GDF5
Cancer_Cell_Line_Encyclopedia	CAS1 CENTRAL NERVOUS SYSTEM	2/61	1.243458e-01	3.215171e-01	0	0	3.379729e+00	7.045685e+00	PAMR1;GDF5
Cancer_Cell_Line_Encyclopedia	JHOS4 OVARY	3/124	1.279118e-01	3.297104e-01	0	0	2.476696e+00	5.093114e+00	TTYH1;C2ORF88;CX3CL1
Cancer_Cell_Line_Encyclopedia	KNS42 CENTRAL NERVOUS SYSTEM	4/193	1.286188e-01	3.303469e-01	0	0	2.117590e+00	4.342970e+00	PTCHD1;TPRG1;FABP7;FSIP1
Cancer_Cell_Line_Encyclopedia	TYKNU OVARY	3/125	1.301487e-01	3.303469e-01	0	0	2.456270e+00	5.008525e+00	CLDN11;EDN3;ACOX2
Cancer_Cell_Line_Encyclopedia	SEM HAEMATOPOIETIC AND LYMPHOID TISSUE	3/125	1.301487e-01	3.303469e-01	0	0	2.456270e+00	5.008525e+00	NIPSNAP3B;KCNMB1;PROM1
Cancer_Cell_Line_Encyclopedia	G361 SKIN	3/125	1.301487e-01	3.303469e-01	0	0	2.456270e+00	5.008525e+00	ST8SIA1;SOX10;KCNH1
Cancer_Cell_Line_Encyclopedia	HS934T SKIN	3/125	1.301487e-01	3.303469e-01	0	0	2.456270e+00	5.008525e+00	OSR1;PAMR1;GDF5
Cancer_Cell_Line_Encyclopedia	MCAS OVARY	2/63	1.310431e-01	3.316030e-01	0	0	3.268588e+00	6.642518e+00	TRIM29;CXCL5
Cancer_Cell_Line_Encyclopedia	HUPT4 PANCREAS	2/64	1.344226e-01	3.387003e-01	0	0	3.215705e+00	6.453171e+00	ALDH1L1;RARRES1
Cancer_Cell_Line_Encyclopedia	U87MG CENTRAL NERVOUS SYSTEM	3/127	1.346640e-01	3.387003e-01	0	0	2.416407e+00	4.844831e+00	TSLP;PAMR1;GDF5
Cancer_Cell_Line_Encyclopedia	SHSY5Y AUTONOMIC GANGLIA	7/426	1.362366e-01	3.413265e-01	0	0	1.677656e+00	3.344176e+00	NKAIN1;CACNA2D2;WDR86;SOX11;RNF150;PAK3;SLC6A2
Cancer_Cell_Line_Encyclopedia	NCIH1573 LUNG	3/128	1.369418e-01	3.413265e-01	0	0	2.396954e+00	4.765622e+00	RAB26;CEACAM5;EFCAB6
Cancer_Cell_Line_Encyclopedia	CAL120 BREAST	3/128	1.369418e-01	3.413265e-01	0	0	2.396954e+00	4.765622e+00	OXTR;SFRP1;GFRA1
Cancer_Cell_Line_Encyclopedia	TF1 HAEMATOPOIETIC AND LYMPHOID TISSUE	5/272	1.377803e-01	3.423882e-01	0	0	1.875828e+00	3.718070e+00	PPP1R14A;C2ORF88;SOSTDC1;POU4F1;IL12RB2
Cancer_Cell_Line_Encyclopedia	TUHR14TKB KIDNEY	3/129	1.392329e-01	3.449652e-01	0	0	2.377810e+00	4.688107e+00	LFNG;FABP7;GFRA1
Cancer_Cell_Line_Encyclopedia	OVTOKO OVARY	4/200	1.410458e-01	3.484168e-01	0	0	2.041233e+00	3.998102e+00	ACE2;NKAIN1;KCND3;CNGA1
Cancer_Cell_Line_Encyclopedia	DMS153 LUNG	5/277	1.453926e-01	3.580885e-01	0	0	1.840875e+00	3.549792e+00	LFNG;SPHKAP;CEACAM5;POU4F1;RYR3
Cancer_Cell_Line_Encyclopedia	UT7 HAEMATOPOIETIC AND LYMPHOID TISSUE	8/516	1.468808e-01	3.604560e-01	0	0	1.582349e+00	3.035157e+00	NIPSNAP3B;IRX1;TPSG1;ZBTB16;C2ORF88;CNGA1;SOSTDC1;RYR3
Cancer_Cell_Line_Encyclopedia	TUHR4TKB KIDNEY	2/68	1.481287e-01	3.604560e-01	0	0	3.020202e+00	5.767600e+00	LFNG;FABP7
Cancer_Cell_Line_Encyclopedia	NCIH196 LUNG	3/133	1.485253e-01	3.604560e-01	0	0	2.304178e+00	4.394068e+00	CNN1;KCNMB1;ACTG2
Cancer_Cell_Line_Encyclopedia	GCIY STOMACH	3/133	1.485253e-01	3.604560e-01	0	0	2.304178e+00	4.394068e+00	ACE2;BBOX1;RERG
Cancer_Cell_Line_Encyclopedia	RVH421 SKIN	3/133	1.485253e-01	3.604560e-01	0	0	2.304178e+00	4.394068e+00	FABP7;SOX10;ROPN1
Cancer_Cell_Line_Encyclopedia	T98G CENTRAL NERVOUS SYSTEM	2/69	1.515988e-01	3.647159e-01	0	0	2.974974e+00	5.612341e+00	IRX1;PAMR1
Cancer_Cell_Line_Encyclopedia	SNU423 LIVER	2/69	1.515988e-01	3.647159e-01	0	0	2.974974e+00	5.612341e+00	CNN1;GFRA1
Cancer_Cell_Line_Encyclopedia	LOVO LARGE INTESTINE	2/69	1.515988e-01	3.647159e-01	0	0	2.974974e+00	5.612341e+00	KRT37;C2ORF88
Cancer_Cell_Line_Encyclopedia	COLO800 SKIN	3/135	1.532453e-01	3.676116e-01	0	0	2.269036e+00	4.256064e+00	FABP7;SOX10;ROPN1
Cancer_Cell_Line_Encyclopedia	HEC6 ENDOMETRIUM	2/70	1.550849e-01	3.709524e-01	0	0	2.931075e+00	5.462887e+00	CNN1;KRT37
Cancer_Cell_Line_Encyclopedia	VMRCLCD LUNG	6/363	1.573021e-01	3.751745e-01	0	0	1.684397e+00	3.115440e+00	NKAIN1;TMEM63C;KCND3;SMOC1;GP2;KCNQ4
Cancer_Cell_Line_Encyclopedia	YD38 UPPER AERODIGESTIVE TRACT	2/71	1.585864e-01	3.771540e-01	0	0	2.888450e+00	5.318951e+00	GABRP;TP63
Cancer_Cell_Line_Encyclopedia	NCIH2029 LUNG	6/365	1.601072e-01	3.782469e-01	0	0	1.674841e+00	3.068161e+00	LFNG;CEACAM5;INPP5J;PLIN4;RYR3;PLIN5
Cancer_Cell_Line_Encyclopedia	CHP212 AUTONOMIC GANGLIA	3/138	1.604131e-01	3.782469e-01	0	0	2.218274e+00	4.059448e+00	TSLP;PTCHD1;SYT9
Cancer_Cell_Line_Encyclopedia	COLO678 LARGE INTESTINE	3/138	1.604131e-01	3.782469e-01	0	0	2.218274e+00	4.059448e+00	EDN3;FSIP1;VGLL1
Cancer_Cell_Line_Encyclopedia	BT549 BREAST	2/72	1.621027e-01	3.811480e-01	0	0	2.847042e+00	5.180264e+00	RTN4RL1;CXCL5
Cancer_Cell_Line_Encyclopedia	AM38 CENTRAL NERVOUS SYSTEM	3/139	1.628250e-01	3.817647e-01	0	0	2.201851e+00	3.996535e+00	CLDN11;OLAH;GRPR
Cancer_Cell_Line_Encyclopedia	IGR37 SKIN	4/214	1.672415e-01	3.910153e-01	0	0	1.903790e+00	3.404579e+00	SOX10;ROPN1;MAPK4;IL12RB2
Cancer_Cell_Line_Encyclopedia	HPAC PANCREAS	4/215	1.691759e-01	3.933244e-01	0	0	1.894671e+00	3.366481e+00	PER1;CEACAM5;A2ML1;MSLN
Cancer_Cell_Line_Encyclopedia	42MGBA CENTRAL NERVOUS SYSTEM	2/74	1.691769e-01	3.933244e-01	0	0	2.767677e+00	4.917637e+00	GDF5;ACTG2
Cancer_Cell_Line_Encyclopedia	SKNAS AUTONOMIC GANGLIA	3/142	1.701252e-01	3.944244e-01	0	0	2.154001e+00	3.815210e+00	ATOH8;RNF150;SYT9
Cancer_Cell_Line_Encyclopedia	HS729 SOFT TISSUE	2/75	1.727335e-01	3.993561e-01	0	0	2.729625e+00	4.793235e+00	OSR1;PAMR1
Cancer_Cell_Line_Encyclopedia	SHP77 LUNG	5/296	1.758835e-01	4.042294e-01	0	0	1.719006e+00	2.987518e+00	NOVA1;SMOC1;GP2;SOX11;SLC7A2
Cancer_Cell_Line_Encyclopedia	KMRC1 KIDNEY	2/76	1.763025e-01	4.042294e-01	0	0	2.692602e+00	4.673156e+00	OLAH;CXCL5
Cancer_Cell_Line_Encyclopedia	NCIH1339 LUNG	2/76	1.763025e-01	4.042294e-01	0	0	2.692602e+00	4.673156e+00	SPHKAP;CXCL5
Cancer_Cell_Line_Encyclopedia	KM12 LARGE INTESTINE	3/145	1.775184e-01	4.058961e-01	0	0	2.108172e+00	3.644356e+00	SMOC1;AGR3;TFF1
Cancer_Cell_Line_Encyclopedia	NCIH460 LUNG	2/77	1.798830e-01	4.101728e-01	0	0	2.656566e+00	4.557202e+00	EXO1;PAK3
Cancer_Cell_Line_Encyclopedia	SH4 SKIN	3/147	1.824961e-01	4.115782e-01	0	0	2.078680e+00	3.535890e+00	ST8SIA1;SOX10;ROPN1
Cancer_Cell_Line_Encyclopedia	JHH2 LIVER	3/147	1.824961e-01	4.115782e-01	0	0	2.078680e+00	3.535890e+00	EPHB6;LFNG;SERPINA5
Cancer_Cell_Line_Encyclopedia	NCIH1184 LUNG	5/300	1.825956e-01	4.115782e-01	0	0	1.695350e+00	2.882911e+00	IRX1;SPHKAP;FABP7;PAK3;RCOR2
Cancer_Cell_Line_Encyclopedia	CALU6 LUNG	2/78	1.834746e-01	4.115782e-01	0	0	2.621478e+00	4.445185e+00	LIPE;WDR86
Cancer_Cell_Line_Encyclopedia	HUPT3 PANCREAS	2/78	1.834746e-01	4.115782e-01	0	0	2.621478e+00	4.445185e+00	CNGA1;CXCL5
Cancer_Cell_Line_Encyclopedia	RERFLCAD1 LUNG	2/78	1.834746e-01	4.115782e-01	0	0	2.621478e+00	4.445185e+00	ST8SIA1;ESYT3
Cancer_Cell_Line_Encyclopedia	KU812 HAEMATOPOIETIC AND LYMPHOID TISSUE	4/223	1.849293e-01	4.127667e-01	0	0	1.824713e+00	3.079718e+00	TPSG1;MYOC;KIT;RYR3
Cancer_Cell_Line_Encyclopedia	KMBC2 URINARY TRACT	3/148	1.849990e-01	4.127667e-01	0	0	2.064239e+00	3.483207e+00	CYP4B1;VGLL1;CLCA4
Cancer_Cell_Line_Encyclopedia	HS737T BONE	3/149	1.875111e-01	4.165346e-01	0	0	2.049997e+00	3.431525e+00	CNN1;PAMR1;GDF5
Cancer_Cell_Line_Encyclopedia	SKNBE2 AUTONOMIC GANGLIA	5/303	1.876915e-01	4.165346e-01	0	0	1.678024e+00	2.807260e+00	CACNA2D2;WDR86;SOX11;RNF150;SLC6A2
Cancer_Cell_Line_Encyclopedia	HS172T URINARY TRACT	3/150	1.900320e-01	4.198187e-01	0	0	2.035947e+00	3.380819e+00	CNN1;PAMR1;ACTG2
Cancer_Cell_Line_Encyclopedia	T24 URINARY TRACT	1/21	1.903576e-01	4.198187e-01	0	0	4.969849e+00	8.244237e+00	CLDN11
Cancer_Cell_Line_Encyclopedia	SNUC2A LARGE INTESTINE	2/80	1.906887e-01	4.198187e-01	0	0	2.554002e+00	4.232269e+00	CYP4B1;PI3
Cancer_Cell_Line_Encyclopedia	C32 SKIN	3/153	1.976463e-01	4.314165e-01	0	0	1.994924e+00	3.234323e+00	FABP7;SOX10;ROPN1
Cancer_Cell_Line_Encyclopedia	SNU175 LARGE INTESTINE	3/153	1.976463e-01	4.314165e-01	0	0	1.994924e+00	3.234323e+00	PHGR1;GP2;AGR3
Cancer_Cell_Line_Encyclopedia	SNU1272 KIDNEY	2/82	1.979403e-01	4.314165e-01	0	0	2.489899e+00	4.033113e+00	LFNG;GFRA1
Cancer_Cell_Line_Encyclopedia	KARPAS299 HAEMATOPOIETIC AND LYMPHOID TISSUE	5/309	1.980358e-01	4.314165e-01	0	0	1.644399e+00	2.662789e+00	OLAH;TSLP;TPRG1;CACNA2D2;LEMD1
Cancer_Cell_Line_Encyclopedia	COV318 OVARY	4/230	1.990914e-01	4.325807e-01	0	0	1.767564e+00	2.852833e+00	CLDN11;IL34;STAC2;IGFALS
Cancer_Cell_Line_Encyclopedia	RPMI8402 HAEMATOPOIETIC AND LYMPHOID TISSUE	4/231	2.011412e-01	4.357042e-01	0	0	1.759687e+00	2.822095e+00	IRX1;EPHB6;TMEM132C;POU4F1
Cancer_Cell_Line_Encyclopedia	HS944T SKIN	2/83	2.015788e-01	4.357042e-01	0	0	2.459035e+00	3.938328e+00	SOX10;ROPN1
Cancer_Cell_Line_Encyclopedia	JHUEM3 ENDOMETRIUM	2/84	2.052251e-01	4.381153e-01	0	0	2.428923e+00	3.846560e+00	SMOC1;RYR3
Cancer_Cell_Line_Encyclopedia	ISHIKAWAHERAKLIO02ER ENDOMETRIUM	2/84	2.052251e-01	4.381153e-01	0	0	2.428923e+00	3.846560e+00	PTCHD1;FAT2
Cancer_Cell_Line_Encyclopedia	LN18 CENTRAL NERVOUS SYSTEM	2/84	2.052251e-01	4.381153e-01	0	0	2.428923e+00	3.846560e+00	TSLP;ABCC11
Cancer_Cell_Line_Encyclopedia	RERFGC1B STOMACH	3/156	2.053336e-01	4.381153e-01	0	0	1.955509e+00	3.095805e+00	ACE2;WNT6;BBOX1
Cancer_Cell_Line_Encyclopedia	RCC10RGB KIDNEY	3/156	2.053336e-01	4.381153e-01	0	0	1.955509e+00	3.095805e+00	PADI2;IFFO2;GFRA1
Cancer_Cell_Line_Encyclopedia	SU8686 PANCREAS	3/157	2.079113e-01	4.424780e-01	0	0	1.942712e+00	3.051308e+00	ALDH1L1;LEMD1;CXCL5
Cancer_Cell_Line_Encyclopedia	SJRH30 SOFT TISSUE	5/315	2.085728e-01	4.427504e-01	0	0	1.612076e+00	2.526876e+00	NKAIN1;EDN3;ATOH8;POU4F1;RYR3
Cancer_Cell_Line_Encyclopedia	HUT78 HAEMATOPOIETIC AND LYMPHOID TISSUE	4/235	2.094034e-01	4.433797e-01	0	0	1.728863e+00	2.703064e+00	KCNMB1;ZBTB16;PAK3;ACTG2
Cancer_Cell_Line_Encyclopedia	NCIH1341 LUNG	3/158	2.104964e-01	4.445599e-01	0	0	1.930080e+00	3.007618e+00	TMEM63C;CACNA2D2;FAT2
Cancer_Cell_Line_Encyclopedia	A172 CENTRAL NERVOUS SYSTEM	2/86	2.125388e-01	4.476359e-01	0	0	2.370851e+00	3.671573e+00	TPSG1;ANGPTL7
Cancer_Cell_Line_Encyclopedia	MHHNB11 AUTONOMIC GANGLIA	7/485	2.133683e-01	4.476359e-01	0	0	1.466104e+00	2.264744e+00	NKAIN1;PER1;CACNA2D2;WDR86;RNF150;RGS11;SLC6A2
Cancer_Cell_Line_Encyclopedia	NCIH2172 LUNG	4/237	2.135709e-01	4.476359e-01	0	0	1.713848e+00	2.645815e+00	WNT6;TNXB;EXO1;MATN3
Cancer_Cell_Line_Encyclopedia	PANC0504 PANCREAS	2/87	2.162053e-01	4.520161e-01	0	0	2.342840e+00	3.588123e+00	GABRP;A2ML1
Cancer_Cell_Line_Encyclopedia	CL14 LARGE INTESTINE	3/161	2.182939e-01	4.540950e-01	0	0	1.893144e+00	2.881201e+00	ACE2;PHGR1;SLC26A3
Cancer_Cell_Line_Encyclopedia	RCHACV HAEMATOPOIETIC AND LYMPHOID TISSUE	3/161	2.182939e-01	4.540950e-01	0	0	1.893144e+00	2.881201e+00	NIPSNAP3B;IRX1;IL12RB2
